2.9930000007153e-01 7.4020466044026e-01
3.1390000879765e-01 5.9326553883792e-01
3.2850000262260e-01 4.4675815093712e-01
3.4309999644756e-01 2.6920597489652e-01
3.5770000517368e-01 3.1676499446258e-01
3.7229999899864e-01 2.3797553804430e-01
3.8689999282360e-01 1.6403540996357e-01
4.0150000154972e-01 1.4696787708562e-01
4.1610001027584e-01 1.5598714092918e-01
4.3070000410080e-01 1.4046854835999e-01
4.4529999792576e-01 1.0695383231591e-01
4.5990000665188e-01 1.7894583088747e-01
4.7450000047684e-01 1.4239690129137e-01
4.8909999430180e-01 1.4319004967520e-01
5.0369998812675e-01 1.9863436246813e-01
5.1829999685287e-01 2.2136063173356e-01
5.3290000557899e-01 2.5031743468915e-01
5.4749998450279e-01 2.3862788192191e-01
5.6209999322891e-01 2.3610383249005e-01
5.7670000195503e-01 3.2689610423234e-01
5.9129998087883e-01 3.1800926629216e-01
6.0589998960495e-01 2.6992885796446e-01
6.2049999833107e-01 3.2687708199855e-01
6.3510000705719e-01 2.9093591427142e-01
6.4970001578331e-01 3.0628783309236e-01
6.6429999470711e-01 2.9962468501908e-01
6.7890000343323e-01 3.0726827402023e-01
6.9350001215935e-01 1.5161795571796e-01
7.0809999108315e-01 1.0243169151280e-01
7.2269999980927e-01 1.4063430267343e-01
7.3730000853539e-01 1.0535056290124e-01
7.5919999182224e-01 9.6248897521422e-02
7.8110000491142e-01 9.9324906499017e-02
7.9569998383522e-01 1.1192089651649e-01
8.1029999256134e-01 1.3412673156409e-01
8.2490000128746e-01 9.3000481537204e-02
8.3950001001358e-01 1.1485830995319e-01
8.5410001873970e-01 1.4034893807423e-01
8.6869999766350e-01 9.6156382061476e-02
8.8330000638962e-01 1.0636287432674e-01
8.9790001511574e-01 8.0874520974070e-02
9.1249999403954e-01 9.6399872022103e-02
9.2710000276566e-01 1.1840120108011e-01
9.4900000095367e-01 7.6338952296017e-02
9.7089999914169e-01 1.3337099763786e-01
9.9280001223087e-01 9.6477968586721e-02
1.014699995518 1.0407482569084e-01
1.036599993706 7.7839761311901e-02
1.065799981356 6.5441131296994e-02
1.094999998808 5.1330868957621e-02
1.124199986458 6.1982273240535e-02
1.153399974108 5.0240351447704e-02
1.182599991560 3.9642488302777e-02
1.211799979210 4.9083643577605e-02
1.241000026464 3.4980636783347e-02
1.270200014114 5.9711552952612e-02
1.299400001764 6.1186296465153e-02
1.328600019217 8.6344937975248e-02
1.357800006866 6.1209338165924e-02
1.386999994516 9.2808936622325e-02
1.416200011969 7.0752328355762e-02
1.445399999619 4.2075773185842e-02
1.474599987268 4.9417567703143e-02
1.503800004721 5.5808044292743e-02
1.540299981833 4.3237667213050e-02
1.584099978209 3.5334254175398e-02
1.627899974585 4.1599954449254e-02
1.671700000763 4.4949023554299e-02
1.708200007677 5.6891756627136e-02
1.737400025129 8.5939281111389e-02
1.759299993515 1.1140610532703e-01
1.773900032043 7.9348215094243e-02
1.788500010967 6.2828320489192e-02
1.810400009155 5.6680606837981e-02
1.832300007343 8.1937099584389e-02
1.854200005531 8.7430557861184e-02
1.883399993181 8.0217049830796e-02
1.912600010633 5.7321091542413e-02
1.949099987745 4.0787976610619e-02
1.985599994659 3.7550309818590e-02
