163
0.01069000	0.22129
0.01142761	0.24489
0.01221612	0.27018
0.01305903	0.29718
0.01332800	0.30577
0.01353200	0.31227
0.01358640	0.31401
0.01366800	0.31660
0.01387200	0.32309
0.01396010	0.32589
0.01492335	0.35630
0.01595306	0.38829
0.01705382	0.42212
0.01823052	0.45742
0.01948844	0.49424
0.02083314	0.53246
0.02227063	0.57199
0.02380730	0.61269
0.02545001	0.65442
0.02720606	0.69702
0.02908327	0.74030
0.03109002	0.78408
0.03323523	0.82815
0.03552846	0.87229
0.03797993	0.91627
0.04060054	0.95986
0.04340198	1.0028
0.04639671	1.0449
0.04959809	1.0858
0.05302035	1.1254	
0.05667876	1.1634	
0.06058959	1.1995
0.06477028	1.2336
0.06923942	1.2654
0.07401695	1.2947
0.07912411	1.3214
0.08458368	1.3452
0.09041995	1.3661
0.09665893	1.3839
0.1033284	1.3985
0.1104581	1.4098
0.1180797	1.4179
0.1262272	1.4226
0.1349368	1.4240
0.1442475	1.4220
0.1542005	1.4168
0.1648404	1.4084
0.1762144	1.3969
0.1883732	1.3824
0.2013709	1.3651
0.2152655	1.3451
0.2301188	1.3225
0.2459970	1.2976
0.2629708	1.2705
0.2811158	1.2415
0.3005128	1.2108
0.3212482	1.1785
0.3434143	1.1450
0.3671099	1.1104
0.3924405	1.0749
0.4195189	1.0388
0.4484657	1.0024
0.4794098	0.96568
0.5124891	0.92900
0.5478508	0.89253
0.5856525	0.85644
0.6260625	0.82092
0.6692609	0.78612
0.7154399	0.75220
0.7648052	0.71928
0.8175768	0.68749
0.8739896	0.65694
0.9342948	0.62773
0.9987612	0.59992
1.067676	0.57360
1.141345	0.54880
1.220098	0.25557
1.304285	0.50394
1.394281	0.48391
1.490486	0.46548
1.593329	0.44866
1.703269	0.43341
1.820795	0.41970
1.946430	0.40750
2.080733	0.39676
2.224304	0.38743
2.377781	0.37944
2.541848	0.37272
2.717235	0.36721
2.904724	0.36283
3.105150	0.35950
3.319406	0.35714
3.548445	0.35567
3.793288	0.35500
4.055024	0.35506
4.334821	0.35575
5.295467	0.36084
5.660855	0.36328
6.051453	0.36596
6.469004	0.36882
6.915365	0.37180
7.392525	0.37482
7.902609	0.37783
8.447890	0.38077
9.030794	0.38360
9.653919	0.38627
10.32004	0.38874
11.03212	0.39097
11.79334	0.39293
12.60708	0.39459
13.47697	0.39593
14.40688	0.39693
15.40095	0.39757
16.46362	0.39784
17.59961	0.39773
18.81398	0.39725
20.11215	0.39638
21.49988	0.39513
22.98338	0.39350
24.56923	0.39150
26.26450	0.38914
28.07676	0.38643
30.01405	0.38338
32.08502	0.38001
34.29889	0.37633
36.66551	0.37236
39.19543	0.36812
41.89992	0.36362
44.79101	0.35889
47.88159	0.35395
51.18542	0.34880
54.71721	0.34349
58.49270	0.33801
62.52870	0.33240
66.84318	0.32668
71.45536	0.32085
76.38578	0.31494
81.65640	0.30898
87.29069	0.30296
93.31374	0.29691
99.75239	0.29086
106.6353	0.28480
113.9931	0.27875
121.8587	0.27274
130.2669	0.26676
139.2553	0.26083
148.8640	0.25497
159.1356	0.24918
170.1159	0.24346
181.8539	0.23784
194.4018	0.23231
207.8156	0.22689
222.1548	0.22157
237.4835	0.21637
253.8699	0.21129
271.3869	0.20633
290.1126	0.20150
310.1304	0.19680
331.5294	0.19223
354.4049	0.18779
378.8588	0.18349
405.0001	0.17933
432.9451	0.17530
