175
0.006272000	0.00066098
0.006368000	0.00069744
0.006393600	0.00070737
0.006432000	0.00072244
0.006528000	0.00076100
0.01069000	0.0038208
0.01142761	0.0046715
0.01221612	0.0056888
0.01305903	0.0068997
0.01396010	0.0083352
0.01492335	0.010029
0.01595306	0.012021
0.01705382	0.014351
0.01823052	0.017066
0.01911980	0.019268
0.01941245	0.020019
0.01948844	0.020217
0.01949049	0.020222
0.01960755	0.020528
0.01990020	0.021302
0.02083314	0.023858
0.02227063	0.028046
0.02380730	0.032846
0.02545001	0.038322
0.02720606	0.044544
0.02908327	0.051583
0.03109002	0.059515
0.03323523	0.068414
0.03552846	0.078357
0.03797993	0.089421
0.04060054	0.10168
0.04340198	0.11521
0.04639671	0.13007
0.04959809	0.14633
0.05302035	0.16405
0.05667876	0.18328
0.06058959	0.20405
0.06477028	0.22640
0.06923942	0.25035
0.07401695	0.27589
0.07912411	0.30302
0.08458368	0.33170
0.09041995	0.36190
0.09665893	0.39356
0.1033284	0.42659
0.1104581	0.46090
0.1180797	0.49637
0.1262272	0.53287
0.1349368	0.57025
0.1442475	0.60834
0.1542005	0.64696
0.1648404	0.68590
0.1762144	0.72497
0.1883732	0.76393
0.2013709	0.80257
0.2152655	0.84066
0.2301188	0.87794
0.2459970	0.91419
0.2629708	0.94918
0.2811158	0.97741
0.3005128	0.98267
0.3212482	0.98486
0.3434143	0.98681
0.3671099	0.98972
0.3924405	0.99684
0.4195189	1.0144
0.4484657	1.0443
0.4794098	1.0720
0.5124891	1.0974
0.5213600	1.1203
0.5293400	1.1406	
0.5314680	1.1582
0.534660	1.1729
0.5426400	1.1847
0.5478508	1.1935
0.5856525	1.1993
0.6260625	1.2020
0.6692609	1.2018
0.7154399	1.1986
0.7648052	1.1926
0.8175768	1.1838
0.8739896	1.1722
0.9342948	1.1582	
0.9987612	1.1417
1.067676	1.1229
1.141345	1.1021
1.220098	1.0794
1.304285	1.0550
1.394281	1.0291
1.490486	1.0018
1.593329	0.97349
1.703269	0.94424
1.820795	0.91427
1.946430	0.88379
2.080733	0.85298
2.224304	0.82201
2.377781	0.79106
2.541848	0.76028
2.717235	0.72982
2.904724	0.69982
3.105150	0.67040
3.319406	0.64168
3.548445	0.61373
3.793288	0.58666
4.055024	0.56054
4.334821	0.53541
4.633924	0.51132
4.953664	0.48832
5.295467	0.46642
5.660855	0.44563
6.051453	0.42596
6.469004	0.40741
6.915365	0.38995
7.392525	0.37356
7.902609	0.35823
8.447890	0.34390
9.030794	0.33056
9.653919	0.31815
10.32004	0.30663
11.03212	0.29595
11.79334	0.28607
12.60708	0.27693
13.47697	0.26848
14.40688	0.26068
15.40095	0.25347
16.46362	0.24680
17.59961	0.24063
18.81398	0.23491
20.11215	0.22959
21.49988	0.22464
22.98338	0.22002
24.56923	0.21568
26.26450	0.21159
28.07676	0.20772
30.01405	0.20404
32.08502	0.20052
34.29889	0.19714
36.66551	0.19388
39.19543	0.19071
41.89992	0.18761
44.79101	0.18458
47.88159	0.18160
51.18542	0.17865
54.71721	0.17573
58.49270	0.17283
62.52870	0.16993
66.84318	0.16705
71.45536	0.16417
76.38578	0.16128
81.65640	0.15840
87.29069	0.15551
93.31374	0.15262
99.75239	0.14973
106.6353	0.14683
113.9931	0.14394
121.8587	0.14105
130.2669	0.13816
139.2553	0.13528
148.8640	0.13241
159.1356	0.12956
170.1159	0.12672
181.8539	0.12390
194.4018	0.12111
207.8156	0.11834
222.1548	0.11560
237.4835	0.11290
253.8699	0.11022
271.3869	0.10759
290.1126	0.10500
310.1304	0.10245
331.5294	0.099939
354.4049	0.097479
378.8588	0.095068
405.0001	0.092706
432.9451	0.090395
