3.000000e-01 3.916407e-11 1.680080e+12
3.100000e-01 4.453063e-11 2.038357e+12
3.200000e-01 4.787662e-11 2.347344e+12
3.300000e-01 4.964535e-11 2.616311e+12
3.400000e-01 4.999883e-11 2.841368e+12
3.500000e-01 4.618545e-11 3.077923e+12
3.600000e-01 4.394334e-11 3.182729e+12
3.700000e-01 4.088494e-11 3.224587e+12
3.800000e-01 3.704173e-11 3.186459e+12
3.900000e-01 3.273675e-11 3.075387e+12
4.000000e-01 2.831889e-11 2.907750e+12
4.100000e-01 2.406825e-11 2.702273e+12
4.200000e-01 2.019424e-11 2.479188e+12
4.300000e-01 1.684241e-11 2.259803e+12
4.400000e-01 1.407162e-11 2.061421e+12
4.500000e-01 1.187451e-11 1.896462e+12
4.600000e-01 1.019455e-11 1.771447e+12
4.700000e-01 8.945606e-12 1.686980e+12
4.800000e-01 8.037403e-12 1.640066e+12
4.900000e-01 7.387192e-12 1.625536e+12
5.000000e-01 6.937581e-12 1.640124e+12
5.100000e-01 6.655103e-12 1.683644e+12
5.200000e-01 6.531190e-12 1.760895e+12
5.300000e-01 6.576180e-12 1.881810e+12
5.400000e-01 6.813393e-12 2.061053e+12
5.500000e-01 7.270479e-12 2.316184e+12
5.600000e-01 7.968718e-12 2.664303e+12
5.700000e-01 8.914149e-12 3.118434e+12
5.800000e-01 1.008692e-11 3.682585e+12
5.900000e-01 1.143621e-11 4.348145e+12
6.000000e-01 1.288002e-11 5.091852e+12
6.100000e-01 1.431129e-11 5.876248e+12
6.200000e-01 1.561337e-11 6.654389e+12
6.300000e-01 1.667896e-11 7.377092e+12
6.400000e-01 1.743074e-11 8.002335e+12
6.500000e-01 1.783849e-11 8.504811e+12
6.600000e-01 1.792533e-11 8.882113e+12
6.700000e-01 1.776521e-11 9.157730e+12
6.800000e-01 1.747109e-11 9.379806e+12
6.900000e-01 1.716662e-11 9.610350e+12
7.000000e-01 1.694630e-11 9.904763e+12
7.100000e-01 1.686709e-11 1.030491e+13
7.200000e-01 1.695788e-11 1.084161e+13
7.300000e-01 1.720906e-11 1.152448e+13
7.400000e-01 1.757865e-11 1.234060e+13
7.500000e-01 1.800993e-11 1.326165e+13
7.600000e-01 1.844797e-11 1.425296e+13
7.700000e-01 1.885277e-11 1.528323e+13
7.800000e-01 1.920524e-11 1.633147e+13
7.900000e-01 1.950564e-11 1.738915e+13
8.000000e-01 1.976713e-11 1.845818e+13
8.100000e-01 2.000738e-11 1.954567e+13
8.200000e-01 2.023987e-11 2.065652e+13
8.300000e-01 2.046756e-11 2.178621e+13
8.400000e-01 2.068129e-11 2.291716e+13
8.500000e-01 2.086193e-11 2.401911e+13
8.600000e-01 2.098555e-11 2.505363e+13
8.700000e-01 2.102844e-11 2.598003e+13
8.800000e-01 2.097209e-11 2.676236e+13
8.900000e-01 2.080790e-11 2.737713e+13
9.000000e-01 2.053698e-11 2.781513e+13
9.100000e-01 2.016959e-11 2.808237e+13
9.200000e-01 1.972277e-11 2.819783e+13
9.300000e-01 1.921717e-11 2.818948e+13
9.400000e-01 1.867232e-11 2.808712e+13
9.500000e-01 1.810429e-11 2.791791e+13
9.600000e-01 1.752272e-11 2.770071e+13
9.700000e-01 1.692948e-11 2.744228e+13
9.800000e-01 1.632017e-11 2.713812e+13
9.900000e-01 1.568582e-11 2.677369e+13
1.000000e+00 1.501575e-11 2.632827e+13
1.010000e+00 1.430164e-11 2.578141e+13
1.020000e+00 1.353933e-11 2.511655e+13
1.030000e+00 1.273076e-11 2.432559e+13
1.040000e+00 1.188405e-11 2.341067e+13
1.050000e+00 1.101173e-11 2.238272e+13
1.060000e+00 1.013033e-11 2.126248e+13
1.070000e+00 9.256182e-12 2.007351e+13
1.080000e+00 8.403914e-12 1.883967e+13
1.090000e+00 7.584887e-12 1.758168e+13
1.100000e+00 6.806837e-12 1.631581e+13
1.110000e+00 6.074253e-12 1.505386e+13
1.120000e+00 5.388995e-12 1.380389e+13
1.130000e+00 4.751610e-12 1.257267e+13
1.140000e+00 4.162130e-12 1.136750e+13
1.150000e+00 3.620557e-12 1.019717e+13
1.160000e+00 3.127324e-12 9.073186e+12
1.170000e+00 2.683257e-12 8.009607e+12
1.180000e+00 2.289124e-12 7.021466e+12
1.190000e+00 1.945448e-12 6.123824e+12
1.200000e+00 1.652018e-12 5.329714e+12
1.210000e+00 1.407552e-12 4.648427e+12
1.220000e+00 1.209577e-12 4.084484e+12
1.230000e+00 1.054483e-12 3.637243e+12
1.240000e+00 9.375964e-13 3.300760e+12
1.250000e+00 8.534747e-13 3.064571e+12
1.260000e+00 7.962638e-13 2.914853e+12
1.270000e+00 7.599260e-13 2.835291e+12
1.280000e+00 7.385882e-13 2.808447e+12
1.290000e+00 7.267132e-13 2.816541e+12
1.300000e+00 7.193394e-13 2.842505e+12
1.310000e+00 7.122718e-13 2.870895e+12
1.320000e+00 7.022991e-13 2.888957e+12
1.330000e+00 6.873848e-13 2.887693e+12
1.340000e+00 6.668117e-13 2.862851e+12
1.350000e+00 6.411931e-13 2.815501e+12
1.360000e+00 6.123248e-13 2.751993e+12
1.370000e+00 5.828462e-13 2.683074e+12
1.380000e+00 5.557220e-13 2.622031e+12
1.390000e+00 5.336492e-13 2.582189e+12
1.400000e+00 5.184669e-13 2.573990e+12
1.410000e+00 5.107118e-13 2.602311e+12
1.420000e+00 5.094356e-13 2.664704e+12
1.430000e+00 5.123068e-13 2.750902e+12
1.440000e+00 5.160358e-13 2.844112e+12
1.450000e+00 5.169910e-13 2.923721e+12
1.460000e+00 5.118861e-13 2.968981e+12
1.470000e+00 4.984100e-13 2.963014e+12
1.480000e+00 4.756009e-13 2.895869e+12
1.490000e+00 4.439506e-13 2.766258e+12
1.500000e+00 4.051925e-13 2.581319e+12
1.510000e+00 3.618779e-13 2.354764e+12
1.520000e+00 3.168587e-13 2.103951e+12
1.530000e+00 2.727902e-13 1.846608e+12
1.540000e+00 2.317541e-13 1.597961e+12
1.550000e+00 1.951048e-13 1.369160e+12
1.560000e+00 1.634601e-13 1.166674e+12
1.570000e+00 1.368462e-13 9.928511e+11
1.580000e+00 1.149049e-13 8.470891e+11
1.590000e+00 9.710510e-14 7.272176e+11
1.600000e+00 8.288731e-14 6.305255e+11
1.610000e+00 7.175970e-14 5.545160e+11
1.620000e+00 6.332706e-14 4.971987e+11
1.630000e+00 5.726774e-14 4.569850e+11
1.640000e+00 5.330373e-14 4.325064e+11
1.650000e+00 5.116250e-14 4.223378e+11
1.660000e+00 5.055180e-14 4.247918e+11
1.670000e+00 5.114949e-14 4.378116e+11
1.680000e+00 5.260891e-14 4.589789e+11
1.690000e+00 5.458317e-14 4.856848e+11
1.700000e+00 5.676467e-14 5.154595e+11
1.710000e+00 5.893601e-14 5.464478e+11
1.720000e+00 6.102409e-14 5.779829e+11
1.730000e+00 6.314261e-14 6.111263e+11
1.740000e+00 6.560335e-14 6.489728e+11
1.750000e+00 6.887885e-14 6.964965e+11
1.760000e+00 7.351661e-14 7.598572e+11
1.770000e+00 8.000662e-14 8.450962e+11
1.780000e+00 8.862507e-14 9.563835e+11
1.790000e+00 9.930200e-14 1.094297e+12
1.800000e+00 1.115364e-13 1.254449e+12
1.810000e+00 1.243989e-13 1.427017e+12
1.820000e+00 1.366284e-13 1.597407e+12
1.830000e+00 1.468314e-13 1.748321e+12
1.840000e+00 1.537179e-13 1.862571e+12
1.850000e+00 1.563541e-13 1.926400e+12
1.860000e+00 1.543680e-13 1.932510e+12
1.870000e+00 1.480500e-13 1.881946e+12
1.880000e+00 1.383394e-13 1.784524e+12
1.890000e+00 1.266870e-13 1.657582e+12
1.900000e+00 1.148189e-13 1.523224e+12
1.910000e+00 1.044549e-13 1.404698e+12
1.920000e+00 9.701742e-14 1.322393e+12
1.930000e+00 9.339825e-14 1.290376e+12
1.940000e+00 9.381202e-14 1.313915e+12
1.950000e+00 9.776413e-14 1.388461e+12
1.960000e+00 1.041417e-13 1.500311e+12
1.970000e+00 1.114072e-13 1.628794e+12
1.980000e+00 1.178662e-13 1.749685e+12
1.990000e+00 1.219667e-13 1.839369e+12
2.000000e+00 1.225557e-13 1.878738e+12
2.010000e+00 1.190600e-13 1.856307e+12
2.020000e+00 1.115484e-13 1.769841e+12
2.030000e+00 1.006650e-13 1.626114e+12
2.040000e+00 8.746671e-14 1.439136e+12
2.050000e+00 7.320055e-14 1.227180e+12
2.060000e+00 6.049203e-14 1.014126e+12
2.070000e+00 4.720971e-14 8.066122e+11
2.080000e+00 3.579361e-14 6.233546e+11
2.090000e+00 2.659505e-14 4.720976e+11
2.100000e+00 1.964990e-14 3.555045e+11
2.110000e+00 1.475879e-14 2.720753e+11
2.120000e+00 1.157524e-14 2.173565e+11
2.130000e+00 9.693119e-15 1.853175e+11
2.140000e+00 8.710995e-15 1.694723e+11
2.150000e+00 8.274140e-15 1.637077e+11
2.160000e+00 8.098499e-15 1.628482e+11
2.170000e+00 7.978683e-15 1.629476e+11
2.180000e+00 7.786309e-15 1.613960e+11
2.190000e+00 7.461867e-15 1.568809e+11
2.200000e+00 7.002153e-15 1.492289e+11
2.210000e+00 6.444784e-15 1.391540e+11
