3.000000e-01 4.959911e-10 1.060655e+14
3.100000e-01 4.895484e-10 1.137176e+14
3.200000e-01 4.758334e-10 1.205352e+14
3.300000e-01 4.559292e-10 1.263855e+14
3.400000e-01 4.304715e-10 1.309787e+14
3.500000e-01 3.596225e-10 1.327618e+14
3.600000e-01 3.287572e-10 1.340056e+14
3.700000e-01 2.940090e-10 1.324242e+14
3.800000e-01 2.576192e-10 1.282292e+14
3.900000e-01 2.215046e-10 1.217663e+14
4.000000e-01 1.872576e-10 1.135364e+14
4.100000e-01 1.561885e-10 1.042293e+14
4.200000e-01 1.291722e-10 9.460922e+13
4.300000e-01 1.066349e-10 8.542216e+13
4.400000e-01 8.856339e-11 7.727776e+13
4.500000e-01 7.460728e-11 7.058654e+13
4.600000e-01 6.416503e-11 6.550024e+13
4.700000e-01 5.654771e-11 6.196601e+13
4.800000e-01 5.113939e-11 5.985270e+13
4.900000e-01 4.741422e-11 5.898017e+13
5.000000e-01 4.497822e-11 5.919759e+13
5.100000e-01 4.360630e-11 6.047926e+13
5.200000e-01 4.323532e-11 6.297414e+13
5.300000e-01 4.393683e-11 6.702185e+13
5.400000e-01 4.587021e-11 7.312702e+13
5.500000e-01 4.921986e-11 8.189084e+13
5.600000e-01 5.412133e-11 9.390214e+13
5.700000e-01 6.059167e-11 1.096090e+14
5.800000e-01 6.843244e-11 1.291077e+14
5.900000e-01 7.720931e-11 1.520293e+14
6.000000e-01 8.629089e-11 1.775180e+14
6.100000e-01 9.491805e-11 2.042677e+14
6.200000e-01 1.023099e-10 2.306525e+14
6.300000e-01 1.078001e-10 2.549703e+14
6.400000e-01 1.109882e-10 2.758069e+14
6.500000e-01 1.118152e-10 2.923269e+14
6.600000e-01 1.105751e-10 3.044858e+14
6.700000e-01 1.078609e-10 3.131196e+14
6.800000e-01 1.043999e-10 3.197007e+14
6.900000e-01 1.009806e-10 3.262757e+14
7.000000e-01 9.826552e-11 3.349556e+14
7.100000e-01 9.665909e-11 3.473959e+14
7.200000e-01 9.630159e-11 3.645761e+14
7.300000e-01 9.710844e-11 3.867124e+14
7.400000e-01 9.884147e-11 4.133265e+14
7.500000e-01 1.011915e-10 4.434400e+14
7.600000e-01 1.038631e-10 4.758857e+14
7.700000e-01 1.066364e-10 5.096218e+14
7.800000e-01 1.093953e-10 5.439661e+14
7.900000e-01 1.121256e-10 5.787067e+14
8.000000e-01 1.148085e-10 6.136497e+14
8.100000e-01 1.175048e-10 6.490883e+14
8.200000e-01 1.202340e-10 6.851935e+14
8.300000e-01 1.229485e-10 7.218232e+14
8.400000e-01 1.255227e-10 7.583985e+14
8.500000e-01 1.277742e-10 7.939579e+14
8.600000e-01 1.294865e-10 8.272408e+14
8.700000e-01 1.304520e-10 8.569156e+14
8.800000e-01 1.305229e-10 8.818946e+14
8.900000e-01 1.296136e-10 9.013688e+14
9.000000e-01 1.277317e-10 9.150495e+14
